Zone;Sub Zone;Category;Date;Count;Location
France;Mayotte;Deaths;2020-02-18;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-08-09;39;-12.8275,45.166244
France;Mayotte;Deaths;2020-09-26;40;-12.8275,45.166244
France;New Caledonia;Deaths;2020-07-16;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-09-22;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-15;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-06-22;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-21;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-06-09;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-22;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-09-25;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-01;0;-20.904305,165.618042
France;Reunion;Deaths;2020-04-27;0;-21.1151,55.5364
France;Reunion;Deaths;2020-09-14;15;-21.1151,55.5364
France;Reunion;Deaths;2020-09-10;13;-21.1151,55.5364
France;Reunion;Deaths;2020-03-21;0;-21.1151,55.5364
France;Reunion;Deaths;2020-09-28;14;-21.1151,55.5364
France;Reunion;Deaths;2020-04-25;0;-21.1151,55.5364
France;Reunion;Deaths;2020-03-26;0;-21.1151,55.5364
France;Saint Barthelemy;Deaths;2020-05-31;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-06-24;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-05-25;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-23;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-03-14;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-22;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-02-03;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-24;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Deaths;2020-04-15;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-09-22;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-06-24;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-12;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-11;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-09-07;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-08-12;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-03-30;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-08-11;0;46.8852,-56.3159
France;St Martin;Deaths;2020-04-19;2;18.0708,-63.0501
France;St Martin;Deaths;2020-06-12;3;18.0708,-63.0501
France;St Martin;Deaths;2020-03-24;0;18.0708,-63.0501
France;St Martin;Deaths;2020-03-03;0;18.0708,-63.0501
France;St Martin;Deaths;2020-09-27;8;18.0708,-63.0501
France;St Martin;Deaths;2020-08-10;3;18.0708,-63.0501
France;St Martin;Deaths;2020-07-17;3;18.0708,-63.0501
France;St Martin;Deaths;2020-04-10;2;18.0708,-63.0501
France;St Martin;Deaths;2020-08-24;5;18.0708,-63.0501
France;;Deaths;2020-02-16;1;46.2276,2.2137
France;;Deaths;2020-06-18;29540;46.2276,2.2137
France;;Deaths;2020-02-24;1;46.2276,2.2137
France;;Deaths;2020-04-11;13832;46.2276,2.2137
France;;Deaths;2020-03-17;148;46.2276,2.2137
France;;Deaths;2020-08-14;30279;46.2276,2.2137
France;;Deaths;2020-03-04;4;46.2276,2.2137
France;;Deaths;2020-05-27;28546;46.2276,2.2137
France;French Guiana;Confirmed;2020-06-17;1554;3.9339,-53.1258
France;French Guiana;Confirmed;2020-01-25;0;3.9339,-53.1258
France;French Guiana;Confirmed;2020-07-28;7562;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-24;9790;3.9339,-53.1258
France;French Guiana;Confirmed;2020-06-26;3270;3.9339,-53.1258
France;French Guiana;Confirmed;2020-08-14;8549;3.9339,-53.1258
France;French Polynesia;Confirmed;2020-09-07;773;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-08-26;415;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-23;57;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-16;55;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-02;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-28;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-18;55;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-05-10;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-11;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-26;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-03-02;0;-17.6797,149.4068
France;Guadeloupe;Confirmed;2020-05-08;154;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-03;162;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-25;174;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-07;164;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-06;135;16.265,-61.551
France;Guadeloupe;Confirmed;2020-08-13;367;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-17;3426;16.265,-61.551
France;Guadeloupe;Confirmed;2020-05-29;162;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-07;184;16.265,-61.551
France;Martinique;Confirmed;2020-07-23;262;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-09;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-20;1122;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-18;19;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-19;23;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-12;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-04-04;145;14.6415,-61.0242
France;Martinique;Confirmed;2020-01-22;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-06;276;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-09;939;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-23;236;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-30;242;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-08;939;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-19;236;14.6415,-61.0242
France;Mayotte;Confirmed;2020-08-04;3023;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-07;3374;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-09;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-28;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-08;3374;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-26;3541;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-08-31;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-24;22;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-06-18;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-25;14;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-14;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-18;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-10;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-25;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-15;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-26;27;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-06-19;21;-20.904305,165.618042
France;Reunion;Confirmed;2020-07-22;645;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-28;657;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-13;489;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-03;533;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-21;506;-21.1151,55.5364
France;Reunion;Confirmed;2020-01-23;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-08-13;754;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-15;608;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-25;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-13;5;-21.1151,55.5364
France;Reunion;Confirmed;2020-09-16;3002;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-08-04;9;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-18;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-25;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-08-23;16;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-11;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-01;6;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-05-31;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-05-07;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-22;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-02;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-20;11;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-31;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-24;16;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-01-23;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-27;16;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-03-09;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-04-02;0;46.8852,-56.3159
France;St Martin;Confirmed;2020-07-05;43;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-13;42;18.0708,-63.0501
France;St Martin;Confirmed;2020-04-26;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-21;46;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-14;39;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-13;2;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-30;43;18.0708,-63.0501
France;St Martin;Confirmed;2020-08-22;176;18.0708,-63.0501
France;;Confirmed;2020-05-25;180166;46.2276,2.2137
France;;Confirmed;2020-08-26;275640;46.2276,2.2137
France;;Confirmed;2020-08-03;212884;46.2276,2.2137
France;;Confirmed;2020-09-17;431966;46.2276,2.2137
France;;Confirmed;2020-06-09;187925;46.2276,2.2137
France;;Confirmed;2020-08-02;213028;46.2276,2.2137
France;;Confirmed;2020-02-29;100;46.2276,2.2137
France;;Confirmed;2020-05-16;177207;46.2276,2.2137
France;French Guiana;Confirmed;2020-05-25;353;3.9339,-53.1258
France;French Guiana;Confirmed;2020-04-11;83;3.9339,-53.1258
France;French Guiana;Confirmed;2020-05-15;189;3.9339,-53.1258
France;French Guiana;Confirmed;2020-08-11;8360;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-08;9387;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-23;9762;3.9339,-53.1258
France;French Polynesia;Confirmed;2020-08-08;69;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-19;55;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-12;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-07-10;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-08-01;62;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-05-03;58;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-01-31;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-08-09;69;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-09-23;1469;-17.6797,149.4068
France;Guadeloupe;Confirmed;2020-08-08;290;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-24;174;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-19;148;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-29;244;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-28;203;16.265,-61.551
France;Guadeloupe;Confirmed;2020-05-23;156;16.265,-61.551
France;Guadeloupe;Confirmed;2020-01-31;0;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-14;145;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-11;190;16.265,-61.551
France;Guadeloupe;Confirmed;2020-02-10;0;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-17;195;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-25;203;16.265,-61.551
France;Martinique;Confirmed;2020-04-09;154;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-16;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-14;939;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-02;242;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-14;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-18;192;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-05;202;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-16;192;14.6415,-61.0242
France;Martinique;Confirmed;2020-06-14;202;14.6415,-61.0242
France;Martinique;Confirmed;2020-01-24;0;14.6415,-61.0242
France;Mayotte;Confirmed;2020-07-16;2778;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-18;2383;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-11;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-25;36;-12.8275,45.166244
France;Mayotte;Confirmed;2020-07-10;2711;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-28;2508;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-08;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-28;460;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-18;3541;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-06-06;20;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-09;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-11;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-11;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-30;15;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-16;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-13;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-18;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-17;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-13;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-01-31;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-01;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-25;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-20;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-06-11;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-13;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-22;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-26;0;-20.904305,165.618042
France;Reunion;Confirmed;2020-03-20;28;-21.1151,55.5364
France;Reunion;Confirmed;2020-06-22;507;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-23;452;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-13;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-15;441;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-26;135;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-01-25;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-05-25;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-01-27;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-06;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-24;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-30;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-01-24;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-08-08;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-06-08;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-04-23;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-01-31;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-08-29;5;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-02-29;0;46.8852,-56.3159
France;St Martin;Confirmed;2020-06-06;41;18.0708,-63.0501
France;St Martin;Confirmed;2020-01-26;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-02-19;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-30;15;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-28;49;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-12;39;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-31;53;18.0708,-63.0501
France;St Martin;Confirmed;2020-08-10;78;18.0708,-63.0501
France;St Martin;Confirmed;2020-02-29;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-06;38;18.0708,-63.0501
France;;Confirmed;2020-04-15;132473;46.2276,2.2137
France;;Confirmed;2020-07-08;196796;46.2276,2.2137
France;;Confirmed;2020-08-08;222408;46.2276,2.2137
France;;Confirmed;2020-08-30;299320;46.2276,2.2137
France;;Confirmed;2020-04-17;146923;46.2276,2.2137
France;;Confirmed;2020-02-20;12;46.2276,2.2137
France;;Confirmed;2020-02-01;6;46.2276,2.2137
France;;Confirmed;2020-09-25;527554;46.2276,2.2137
France;;Confirmed;2020-04-10;90676;46.2276,2.2137
France;;Confirmed;2020-01-24;2;46.2276,2.2137
France;French Guiana;Recovered;2020-08-26;8461;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-22;5277;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-05;1866;3.9339,-53.1258
France;French Guiana;Recovered;2020-02-27;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-18;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-28;9536;3.9339,-53.1258
France;French Guiana;Recovered;2020-02-11;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-24;87;3.9339,-53.1258
France;French Polynesia;Recovered;2020-02-05;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-22;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-03-19;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-02-07;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-04;53;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-12;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-08-13;64;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-05;360;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-01;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-05-16;59;-17.6797,149.4068
France;French Polynesia;Recovered;2020-02-26;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-03-22;0;-17.6797,149.4068
France;Guadeloupe;Recovered;2020-03-15;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-06-17;157;16.265,-61.551
France;Guadeloupe;Recovered;2020-08-31;336;16.265,-61.551
France;Guadeloupe;Recovered;2020-08-30;336;16.265,-61.551
France;Guadeloupe;Recovered;2020-01-29;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-07-30;176;16.265,-61.551
France;Guadeloupe;Recovered;2020-07-01;157;16.265,-61.551
France;Martinique;Recovered;2020-06-17;98;14.6415,-61.0242
France;Martinique;Recovered;2020-08-27;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-02;98;14.6415,-61.0242
France;Martinique;Recovered;2020-05-21;91;14.6415,-61.0242
France;Martinique;Recovered;2020-03-24;0;14.6415,-61.0242
France;Martinique;Recovered;2020-02-14;0;14.6415,-61.0242
France;Martinique;Recovered;2020-01-23;0;14.6415,-61.0242
France;Martinique;Recovered;2020-05-01;83;14.6415,-61.0242
France;Martinique;Recovered;2020-09-09;98;14.6415,-61.0242
France;Martinique;Recovered;2020-03-02;0;14.6415,-61.0242
France;Martinique;Recovered;2020-05-29;98;14.6415,-61.0242
France;Mayotte;Recovered;2020-05-11;492;-12.8275,45.166244
France;Mayotte;Recovered;2020-06-08;1654;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-23;125;-12.8275,45.166244
France;Mayotte;Recovered;2020-05-02;235;-12.8275,45.166244
France;Mayotte;Recovered;2020-07-02;2341;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-29;235;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-11;59;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-07;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-04-28;235;-12.8275,45.166244
France;Mayotte;Recovered;2020-05-18;627;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-01;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-02-10;0;-12.8275,45.166244
France;New Caledonia;Recovered;2020-07-27;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-24;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-14;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-09-10;25;-20.904305,165.618042
France;New Caledonia;Recovered;2020-01-23;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-05-13;18;-20.904305,165.618042
France;New Caledonia;Recovered;2020-06-05;18;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-02;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-06-11;20;-20.904305,165.618042
France;Reunion;Recovered;2020-07-24;558;-21.1151,55.5364
France;Reunion;Recovered;2020-05-08;354;-21.1151,55.5364
France;Reunion;Recovered;2020-06-24;460;-21.1151,55.5364
France;Reunion;Recovered;2020-01-27;0;-21.1151,55.5364
France;Reunion;Recovered;2020-07-22;558;-21.1151,55.5364
France;Reunion;Recovered;2020-06-12;460;-21.1151,55.5364
France;Reunion;Recovered;2020-05-26;411;-21.1151,55.5364
France;Reunion;Recovered;2020-03-02;0;-21.1151,55.5364
